년,월,시도,시군구,대상가구수(호),가구당 평균 전력 사용량(kWh),가구당 평균 전기요금(원)
2018,1,서울특별시,성동구,140975.0,257.0,29464.0
2018,1,서울특별시,성북구,200196.0,256.0,30308.0
2018,1,서울특별시,송파구,266867.0,267.0,31931.0
2018,1,서울특별시,양천구,181766.0,270.0,31013.0
2018,1,서울특별시,영등포구,191006.0,234.0,26309.0
2018,1,서울특별시,용산구,119485.0,254.0,32725.0
2018,1,서울특별시,은평구,211171.0,249.0,29497.0
2018,1,서울특별시,종로구,84348.0,226.0,29078.0
2018,1,서울특별시,중구,68233.0,236.0,27985.0
2018,1,서울특별시,중랑구,184020.0,242.0,27227.0
2018,2,서울특별시,강남구,253762.0,259.0,31646.0
2018,2,서울특별시,강동구,186587.0,249.0,28993.0
2018,2,서울특별시,강북구,153195.0,239.0,27665.0
2018,2,서울특별시,강서구,267278.0,240.0,27152.0
2018,2,서울특별시,관악구,284495.0,206.0,22088.0
2018,2,서울특별시,광진구,178801.0,223.0,25886.0
2018,2,서울특별시,구로구,193537.0,249.0,27985.0
2018,2,서울특별시,금천구,119758.0,226.0,25007.0
2018,2,서울특별시,노원구,221331.0,267.0,27980.0
2018,2,서울특별시,도봉구,143955.0,266.0,29790.0
2018,2,서울특별시,동대문구,183801.0,231.0,26312.0
2018,2,서울특별시,동작구,189468.0,231.0,26294.0
2018,2,서울특별시,마포구,183433.0,242.0,28061.0
2018,2,서울특별시,서대문구,149548.0,240.0,27616.0
2018,2,서울특별시,서초구,181666.0,279.0,36018.0
2018,2,서울특별시,성동구,141141.0,262.0,30507.0
2018,2,서울특별시,성북구,200087.0,260.0,31066.0
2018,2,서울특별시,송파구,266805.0,271.0,32642.0
2018,2,서울특별시,양천구,181848.0,271.0,31357.0
2018,2,서울특별시,영등포구,191452.0,235.0,26319.0
2018,2,서울특별시,용산구,119518.0,258.0,33442.0
2018,2,서울특별시,은평구,211266.0,252.0,30186.0
2018,2,서울특별시,종로구,84391.0,228.0,29707.0
2018,2,서울특별시,중구,68260.0,247.0,28956.0
2018,2,서울특별시,중랑구,184300.0,245.0,27913.0
2018,3,서울특별시,강남구,253781.0,230.0,26025.0
2018,3,서울특별시,강동구,186717.0,210.0,21778.0
2018,3,서울특별시,강북구,153471.0,202.0,20385.0
2018,3,서울특별시,강서구,267709.0,206.0,21052.0
2018,3,서울특별시,관악구,285508.0,172.0,16185.0
2018,3,서울특별시,광진구,178877.0,188.0,19418.0
2018,3,서울특별시,구로구,193676.0,212.0,21333.0
2018,3,서울특별시,금천구,120046.0,191.0,18699.0
2018,3,서울특별시,노원구,221353.0,227.0,21220.0
2018,3,서울특별시,도봉구,144107.0,224.0,22275.0
2018,3,서울특별시,동대문구,183922.0,196.0,19746.0
2018,3,서울특별시,동작구,189543.0,195.0,19711.0
2018,3,서울특별시,마포구,184236.0,202.0,20678.0
2018,3,서울특별시,서대문구,149515.0,212.0,21870.0
2018,3,서울특별시,서초구,181799.0,244.0,28988.0
2018,3,서울특별시,성동구,141365.0,221.0,22873.0
2018,3,서울특별시,성북구,200114.0,220.0,23281.0
2018,3,서울특별시,송파구,267439.0,231.0,24743.0
2018,3,서울특별시,양천구,181890.0,237.0,24798.0
2018,3,서울특별시,영등포구,191533.0,205.0,21009.0
2018,3,서울특별시,용산구,119570.0,216.0,24745.0
2018,3,서울특별시,은평구,211381.0,216.0,22966.0
2018,3,서울특별시,종로구,84449.0,190.0,21711.0
2018,3,서울특별시,중구,68442.0,202.0,21277.0
2018,3,서울특별시,중랑구,184446.0,207.0,20894.0
2018,4,서울특별시,강남구,254115.0,234.0,26481.0
2018,4,서울특별시,강동구,186926.0,216.0,22946.0
2018,4,서울특별시,강북구,153882.0,206.0,21047.0
2018,4,서울특별시,강서구,267862.0,214.0,22341.0
2018,4,서울특별시,관악구,286353.0,177.0,16982.0
2018,4,서울특별시,광진구,179737.0,193.0,20321.0
2018,4,서울특별시,구로구,193844.0,217.0,22252.0
2018,4,서울특별시,금천구,120242.0,195.0,19521.0
2018,4,서울특별시,노원구,221544.0,235.0,22466.0
2018,4,서울특별시,도봉구,144889.0,232.0,23447.0
2018,4,서울특별시,동대문구,184010.0,201.0,20409.0
2018,4,서울특별시,동작구,189760.0,202.0,20859.0
2018,4,서울특별시,마포구,185208.0,209.0,21832.0
2018,4,서울특별시,서대문구,149539.0,214.0,22217.0
2018,4,서울특별시,서초구,183063.0,248.0,29895.0
2018,4,서울특별시,성동구,141605.0,229.0,23993.0
2018,4,서울특별시,성북구,200324.0,227.0,24166.0
2018,4,서울특별시,송파구,267495.0,240.0,26585.0
2018,4,서울특별시,양천구,181984.0,244.0,26173.0
2018,4,서울특별시,영등포구,191760.0,205.0,21020.0
2018,4,서울특별시,용산구,119679.0,221.0,25602.0
2018,4,서울특별시,은평구,212465.0,220.0,23914.0
2018,4,서울특별시,종로구,84610.0,191.0,21732.0
2018,4,서울특별시,중구,68758.0,205.0,21647.0
2018,4,서울특별시,중랑구,184618.0,212.0,21747.0
2018,5,서울특별시,강남구,254142.0,224.0,24914.0
2018,5,서울특별시,강동구,187118.0,203.0,20694.0
2018,5,서울특별시,강북구,154161.0,191.0,18521.0
2018,5,서울특별시,강서구,268061.0,202.0,20188.0
2018,5,서울특별시,관악구,287001.0,165.0,15147.0
2018,5,서울특별시,광진구,179678.0,181.0,18327.0
2018,5,서울특별시,구로구,194094.0,205.0,20088.0
2018,5,서울특별시,금천구,120332.0,183.0,17566.0
2018,5,서울특별시,노원구,221572.0,219.0,19856.0
2018,5,서울특별시,도봉구,144996.0,216.0,20837.0
2018,5,서울특별시,동대문구,184068.0,187.0,18252.0
2018,5,서울특별시,동작구,191399.0,188.0,18632.0
2018,5,서울특별시,마포구,185592.0,196.0,19768.0
2018,5,서울특별시,서대문구,149623.0,202.0,20146.0
2018,5,서울특별시,서초구,184538.0,233.0,27429.0
2018,5,서울특별시,성동구,141575.0,215.0,21597.0
2018,5,서울특별시,성북구,200426.0,211.0,21510.0
2018,5,서울특별시,송파구,267620.0,225.0,23728.0
2018,5,서울특별시,양천구,182502.0,230.0,23763.0
2018,5,서울특별시,영등포구,191936.0,194.0,19259.0
2018,5,서울특별시,용산구,119802.0,208.0,23281.0
2018,5,서울특별시,은평구,213878.0,205.0,21273.0
2018,5,서울특별시,종로구,84589.0,179.0,19700.0
2018,5,서울특별시,중구,68872.0,192.0,19717.0
2018,5,서울특별시,중랑구,184782.0,198.0,19406.0
2018,6,서울특별시,강남구,253998.0,241.0,28365.0
2018,6,서울특별시,강동구,187078.0,215.0,22607.0
2018,6,서울특별시,강북구,154284.0,198.0,19577.0
2018,6,서울특별시,강서구,269006.0,209.0,21347.0
2018,6,서울특별시,관악구,287569.0,173.0,16313.0
2018,6,서울특별시,광진구,179897.0,193.0,20353.0
2018,6,서울특별시,구로구,194280.0,212.0,21224.0
2018,6,서울특별시,금천구,120368.0,188.0,18249.0
2018,6,서울특별시,노원구,221630.0,227.0,21080.0
2018,6,서울특별시,도봉구,145294.0,224.0,22008.0
2018,6,서울특별시,동대문구,184427.0,198.0,19814.0
2018,6,서울특별시,동작구,191852.0,198.0,20203.0
2018,6,서울특별시,마포구,185993.0,211.0,22165.0
2018,6,서울특별시,서대문구,150712.0,209.0,21439.0
2018,6,서울특별시,서초구,184880.0,250.0,30833.0
2018,6,서울특별시,성동구,141522.0,227.0,23747.0
2018,6,서울특별시,성북구,200554.0,220.0,22981.0
2018,6,서울특별시,송파구,267682.0,237.0,25964.0
2018,6,서울특별시,양천구,182953.0,237.0,25082.0
2018,6,서울특별시,영등포구,191738.0,204.0,21035.0
2018,6,서울특별시,용산구,120033.0,226.0,26832.0
2018,6,서울특별시,은평구,214106.0,211.0,22336.0
2018,6,서울특별시,종로구,84586.0,188.0,21380.0
2018,6,서울특별시,중구,68957.0,206.0,22200.0
2018,6,서울특별시,중랑구,184834.0,207.0,20820.0
2018,7,서울특별시,전체,4575584.0,245.0,28742.0
2018,8,서울특별시,전체,4591968.0,371.0,49154.0
2018,9,서울특별시,전체,4599038.0,261.0,25066.0
2018,10,서울특별시,전체,4598825.0,201.0,19978.0
2018,11,서울특별시,전체,4608670.0,211.0,21876.0
2018,12,서울특별시,전체,4613070.0,222.0,23758.0
2018,7,서울특별시,강남구,255250.0,302.0,43132.0
2018,7,서울특별시,강동구,187282.0,250.0,29567.0
2018,7,서울특별시,강북구,154328.0,217.0,22942.0
2018,7,서울특별시,강서구,269429.0,233.0,25956.0
2018,7,서울특별시,관악구,288080.0,195.0,19820.0
2018,7,서울특별시,광진구,179873.0,227.0,27047.0
2018,7,서울특별시,구로구,194822.0,242.0,26602.0
2018,7,서울특별시,금천구,121658.0,211.0,22224.0
2018,7,서울특별시,노원구,221689.0,255.0,25526.0
2018,7,서울특별시,도봉구,145419.0,248.0,26073.0
2018,7,서울특별시,동대문구,185279.0,221.0,24110.0
2018,7,서울특별시,동작구,192180.0,224.0,24963.0
2018,7,서울특별시,마포구,186027.0,246.0,28962.0
2018,7,서울특별시,서대문구,150952.0,244.0,27969.0
2018,7,서울특별시,서초구,184828.0,307.0,44437.0
2018,7,서울특별시,성동구,141633.0,255.0,29184.0
2018,7,서울특별시,성북구,200513.0,242.0,27252.0
2018,7,서울특별시,송파구,267846.0,271.0,33134.0
2018,7,서울특별시,양천구,183109.0,274.0,32621.0
2018,7,서울특별시,영등포구,192265.0,243.0,29092.0
2018,7,서울특별시,용산구,119973.0,268.0,37247.0
2018,7,서울특별시,은평구,214193.0,233.0,26592.0
2018,7,서울특별시,종로구,84589.0,221.0,28226.0
2018,7,서울특별시,중구,69109.0,243.0,30421.0
2018,7,서울특별시,중랑구,185258.0,231.0,25567.0
2018,8,서울특별시,강남구,254460.0,435.0,64780.0
2018,8,서울특별시,강동구,187416.0,381.0,48899.0
2018,8,서울특별시,강북구,154330.0,332.0,41700.0
2018,8,서울특별시,강서구,270549.0,357.0,45288.0
2018,8,서울특별시,관악구,288533.0,294.0,34346.0
2018,8,서울특별시,광진구,179830.0,349.0,47781.0
2018,8,서울특별시,구로구,195139.0,367.0,45495.0
2018,8,서울특별시,금천구,122077.0,323.0,38863.0
2018,8,서울특별시,노원구,221132.0,379.0,42130.0
2018,8,서울특별시,도봉구,145451.0,378.0,44745.0
2018,8,서울특별시,동대문구,185328.0,349.0,44481.0
2018,8,서울특별시,동작구,192542.0,343.0,43878.0
2018,8,서울특별시,마포구,186524.0,381.0,50227.0
2018,8,서울특별시,서대문구,151083.0,355.0,43773.0
2018,8,서울특별시,서초구,184788.0,463.0,75794.0
2018,8,서울특별시,성동구,141850.0,403.0,57504.0
2018,8,서울특별시,성북구,203143.0,369.0,48408.0
2018,8,서울특별시,송파구,277751.0,403.0,56794.0
2018,8,서울특별시,양천구,183298.0,404.0,53478.0
2018,8,서울특별시,영등포구,193087.0,357.0,45727.0
2018,8,서울특별시,용산구,119892.0,418.0,69843.0
2018,8,서울특별시,은평구,214404.0,355.0,47978.0
2018,8,서울특별시,종로구,84642.0,330.0,46724.0
2018,8,서울특별시,중구,69160.0,365.0,48874.0
2018,8,서울특별시,중랑구,185559.0,362.0,45041.0
2018,9,서울특별시,강남구,253764.0,285.0,32404.0
2018,9,서울특별시,강동구,187524.0,254.0,24546.0
2018,9,서울특별시,강북구,154293.0,246.0,21111.0
2018,9,서울특별시,강서구,270794.0,258.0,23750.0
2018,9,서울특별시,관악구,289097.0,216.0,18718.0
2018,9,서울특별시,광진구,180179.0,239.0,23368.0
2018,9,서울특별시,구로구,195436.0,258.0,22574.0
2018,9,서울특별시,금천구,122420.0,232.0,20937.0
2018,9,서울특별시,노원구,221263.0,273.0,21270.0
2018,9,서울특별시,도봉구,145448.0,265.0,22858.0
2018,9,서울특별시,동대문구,186530.0,246.0,22302.0
2018,9,서울특별시,동작구,192810.0,242.0,22581.0
2018,9,서울특별시,마포구,186829.0,254.0,25722.0
2018,9,서울특별시,서대문구,152862.0,250.0,23734.0
2018,9,서울특별시,서초구,184425.0,300.0,36129.0
2018,9,서울특별시,성동구,142053.0,291.0,25129.0
2018,9,서울특별시,성북구,204555.0,268.0,26152.0
2018,9,서울특별시,송파구,278068.0,293.0,28692.0
2018,9,서울특별시,양천구,183230.0,302.0,29724.0
2018,9,서울특별시,영등포구,193412.0,250.0,23218.0
2018,9,서울특별시,용산구,119723.0,286.0,35484.0
2018,9,서울특별시,은평구,214354.0,268.0,23996.0
2018,9,서울특별시,종로구,84716.0,230.0,25516.0
2018,9,서울특별시,중구,69241.0,255.0,26805.0
2018,9,서울특별시,중랑구,186012.0,249.0,23023.0
2018,10,서울특별시,강남구,254458.0,226.0,25091.0
2018,10,서울특별시,강동구,181626.0,208.0,20674.0
2018,10,서울특별시,강북구,154140.0,188.0,17906.0
2018,10,서울특별시,강서구,271967.0,199.0,19339.0
2018,10,서울특별시,관악구,289583.0,164.0,14775.0
2018,10,서울특별시,광진구,180327.0,180.0,17928.0
2018,10,서울특별시,구로구,195703.0,201.0,19331.0
2018,10,서울특별시,금천구,122751.0,178.0,16439.0
2018,10,서울특별시,노원구,221247.0,217.0,19280.0
2018,10,서울특별시,도봉구,145524.0,214.0,20187.0
2018,10,서울특별시,동대문구,186665.0,187.0,17996.0
2018,10,서울특별시,동작구,193423.0,186.0,18036.0
2018,10,서울특별시,마포구,187204.0,195.0,19370.0
2018,10,서울특별시,서대문구,152877.0,201.0,19923.0
2018,10,서울특별시,서초구,184534.0,233.0,27057.0
2018,10,서울특별시,성동구,142103.0,210.0,20494.0
2018,10,서울특별시,성북구,204858.0,199.0,19666.0
2018,10,서울특별시,송파구,278185.0,217.0,22485.0
2018,10,서울특별시,양천구,183553.0,227.0,22997.0
2018,10,서울특별시,영등포구,194672.0,190.0,18499.0
2018,10,서울특별시,용산구,119657.0,208.0,22894.0
2018,10,서울특별시,은평구,215435.0,204.0,20713.0
2018,10,서울특별시,종로구,83025.0,174.0,18864.0
2018,10,서울특별시,중구,69088.0,194.0,19576.0
2018,10,서울특별시,중랑구,186220.0,198.0,19067.0
2018,11,서울특별시,강남구,252875.0,234.0,26454.0
2018,11,서울특별시,강동구,183656.0,214.0,22321.0
2018,11,서울특별시,강북구,154143.0,201.0,20130.0
2018,11,서울특별시,강서구,272415.0,204.0,20696.0
2018,11,서울특별시,관악구,290736.0,173.0,16321.0
2018,11,서울특별시,광진구,180382.0,190.0,19711.0
2018,11,서울특별시,구로구,197239.0,206.0,20503.0
2018,11,서울특별시,금천구,123106.0,189.0,18511.0
2018,11,서울특별시,노원구,221192.0,236.0,22172.0
2018,11,서울특별시,도봉구,145836.0,232.0,23115.0
2018,11,서울특별시,동대문구,186697.0,192.0,19022.0
2018,11,서울특별시,동작구,193750.0,195.0,19869.0
2018,11,서울특별시,마포구,187428.0,206.0,21225.0
2018,11,서울특별시,서대문구,153083.0,208.0,21490.0
2018,11,서울특별시,서초구,183969.0,244.0,29114.0
2018,11,서울특별시,성동구,142218.0,224.0,22920.0
2018,11,서울특별시,성북구,205086.0,215.0,22389.0
2018,11,서울특별시,송파구,279190.0,229.0,24551.0
2018,11,서울특별시,양천구,184101.0,236.0,24794.0
2018,11,서울특별시,영등포구,194915.0,201.0,20292.0
2018,11,서울특별시,용산구,119672.0,217.0,24918.0
2018,11,서울특별시,은평구,216363.0,215.0,22905.0
2018,11,서울특별시,종로구,84973.0,195.0,22050.0
2018,11,서울특별시,중구,69292.0,205.0,21549.0
2018,11,서울특별시,중랑구,186353.0,205.0,20578.0
2018,12,서울특별시,강남구,252806.0,245.0,28863.0
2018,12,서울특별시,강동구,184092.0,226.0,24281.0
2018,12,서울특별시,강북구,154027.0,210.0,21675.0
2018,12,서울특별시,강서구,272805.0,215.0,22579.0
2018,12,서울특별시,관악구,292335.0,179.0,17397.0
2018,12,서울특별시,광진구,180733.0,200.0,21363.0
2018,12,서울특별시,구로구,197914.0,220.0,22790.0
2018,12,서울특별시,금천구,123105.0,200.0,20182.0
2018,12,서울특별시,노원구,221164.0,244.0,23705.0
2018,12,서울특별시,도봉구,145961.0,240.0,24646.0
2018,12,서울특별시,동대문구,186575.0,204.0,21104.0
2018,12,서울특별시,동작구,193990.0,204.0,21365.0
2018,12,서울특별시,마포구,187410.0,219.0,23360.0
2018,12,서울특별시,서대문구,153029.0,220.0,23589.0
2018,12,서울특별시,서초구,183656.0,255.0,31155.0
2018,12,서울특별시,성동구,142194.0,235.0,24961.0
2018,12,서울특별시,성북구,205317.0,224.0,24182.0
2018,12,서울특별시,송파구,279371.0,240.0,26563.0
2018,12,서울특별시,양천구,184002.0,247.0,26623.0
2018,12,서울특별시,영등포구,195142.0,214.0,22567.0
2018,12,서울특별시,용산구,119670.0,230.0,27384.0
2018,12,서울특별시,은평구,216565.0,224.0,24596.0
2018,12,서울특별시,종로구,85122.0,202.0,23889.0
2018,12,서울특별시,중구,69430.0,218.0,23816.0
2018,12,서울특별시,중랑구,186655.0,218.0,22677.0
2019,1,서울특별시,전체,4617350.0,240.0,27166.0
2019,2,서울특별시,전체,4620355.0,234.0,25948.0
2019,3,서울특별시,전체,4634329.0,205.0,20679.0
2019,4,서울특별시,전체,4643126.0,215.0,22429.0
2019,5,서울특별시,전체,4649911.0,200.0,19908.0
2019,6,서울특별시,전체,4657690.0,207.0,21099.0
2019,1,서울특별시,강남구,252178.0,260.0,31758.0
2019,1,서울특별시,강동구,184264.0,244.0,27643.0
2019,1,서울특별시,강북구,154025.0,230.0,25429.0
2019,1,서울특별시,강서구,273056.0,233.0,25528.0
2019,1,서울특별시,관악구,294029.0,194.0,20160.0
2019,1,서울특별시,광진구,181316.0,216.0,24432.0
2019,1,서울특별시,구로구,198094.0,240.0,25977.0
2019,1,서울특별시,금천구,123235.0,220.0,23547.0
2019,1,서울특별시,노원구,221093.0,262.0,26755.0
2019,1,서울특별시,도봉구,145998.0,259.0,28019.0
2019,1,서울특별시,동대문구,186842.0,225.0,24623.0
2019,1,서울특별시,동작구,194286.0,222.0,24600.0
2019,1,서울특별시,마포구,187390.0,238.0,26677.0
2019,1,서울특별시,서대문구,152962.0,238.0,26900.0
2019,1,서울특별시,서초구,182982.0,274.0,35038.0
2019,1,서울특별시,성동구,142097.0,259.0,29145.0
2019,1,서울특별시,성북구,206408.0,244.0,28158.0
2019,1,서울특별시,송파구,279945.0,259.0,30383.0
2019,1,서울특별시,양천구,184093.0,266.0,30214.0
2019,1,서울특별시,영등포구,195576.0,232.0,25371.0
2019,1,서울특별시,용산구,119586.0,253.0,32036.0
2019,1,서울특별시,은평구,216360.0,245.0,28459.0
2019,1,서울특별시,종로구,85116.0,222.0,27985.0
2019,1,서울특별시,중구,69468.0,236.0,27375.0
2019,1,서울특별시,중랑구,186951.0,237.0,26080.0
2019,2,서울특별시,강남구,253210.0,249.0,29204.0
2019,2,서울특별시,강동구,184399.0,238.0,26474.0
2019,2,서울특별시,강북구,154086.0,226.0,24672.0
2019,2,서울특별시,강서구,273575.0,227.0,24357.0
2019,2,서울특별시,관악구,294251.0,190.0,19427.0
2019,2,서울특별시,광진구,181452.0,211.0,23427.0
2019,2,서울특별시,구로구,198256.0,234.0,24991.0
2019,2,서울특별시,금천구,123306.0,218.0,23110.0
2019,2,서울특별시,노원구,221197.0,256.0,25770.0
2019,2,서울특별시,도봉구,146125.0,254.0,27161.0
2019,2,서울특별시,동대문구,186311.0,218.0,23497.0
2019,2,서울특별시,동작구,194721.0,218.0,23762.0
2019,2,서울특별시,마포구,187500.0,230.0,25236.0
2019,2,서울특별시,서대문구,153815.0,229.0,25287.0
2019,2,서울특별시,서초구,181047.0,267.0,33374.0
2019,2,서울특별시,성동구,141978.0,253.0,28078.0
2019,2,서울특별시,성북구,206601.0,239.0,27334.0
2019,2,서울특별시,송파구,280029.0,258.0,29614.0
2019,2,서울특별시,양천구,184196.0,261.0,29107.0
2019,2,서울특별시,영등포구,195799.0,222.0,23500.0
2019,2,서울특별시,용산구,119560.0,246.0,30428.0
2019,2,서울특별시,은평구,216377.0,240.0,27456.0
2019,2,서울특별시,종로구,85202.0,212.0,26009.0
2019,2,서울특별시,중구,70273.0,222.0,24808.0
2019,2,서울특별시,중랑구,187089.0,229.0,24651.0
2019,3,서울특별시,강남구,253140.0,227.0,25260.0
2019,3,서울특별시,강동구,189614.0,201.0,20320.0
2019,3,서울특별시,강북구,154142.0,194.0,18740.0
2019,3,서울특별시,강서구,273763.0,201.0,19819.0
2019,3,서울특별시,관악구,294646.0,163.0,14887.0
2019,3,서울특별시,광진구,181634.0,182.0,18328.0
2019,3,서울특별시,구로구,199420.0,204.0,19780.0
2019,3,서울특별시,금천구,123947.0,190.0,18036.0
2019,3,서울특별시,노원구,221279.0,223.0,20228.0
2019,3,서울특별시,도봉구,146460.0,218.0,21030.0
2019,3,서울특별시,동대문구,185904.0,191.0,18646.0
2019,3,서울특별시,동작구,194958.0,189.0,18585.0
2019,3,서울특별시,마포구,187644.0,200.0,19818.0
2019,3,서울특별시,서대문구,154309.0,202.0,20301.0
2019,3,서울특별시,서초구,180946.0,240.0,28071.0
2019,3,서울특별시,성동구,141958.0,220.0,22177.0
2019,3,서울특별시,성북구,208453.0,208.0,21338.0
2019,3,서울특별시,송파구,280379.0,226.0,23454.0
2019,3,서울특별시,양천구,184279.0,232.0,23775.0
2019,3,서울특별시,영등포구,196231.0,199.0,19623.0
2019,3,서울특별시,용산구,119822.0,212.0,23580.0
2019,3,서울특별시,은평구,218113.0,208.0,21567.0
2019,3,서울특별시,종로구,85402.0,185.0,20408.0
2019,3,서울특별시,중구,70441.0,197.0,20216.0
2019,3,서울특별시,중랑구,187445.0,201.0,19744.0
2019,4,서울특별시,강남구,254571.0,232.0,26092.0
2019,4,서울특별시,강동구,189872.0,212.0,22276.0
2019,4,서울특별시,강북구,154235.0,205.0,20752.0
2019,4,서울특별시,강서구,274458.0,212.0,21671.0
2019,4,서울특별시,관악구,295210.0,173.0,16493.0
2019,4,서울특별시,광진구,181886.0,193.0,20251.0
2019,4,서울특별시,구로구,200765.0,213.0,21549.0
2019,4,서울특별시,금천구,125755.0,194.0,19272.0
2019,4,서울특별시,노원구,221343.0,235.0,22240.0
2019,4,서울특별시,도봉구,146649.0,230.0,23128.0
2019,4,서울특별시,동대문구,185820.0,200.0,20122.0
2019,4,서울특별시,동작구,195159.0,200.0,20559.0
2019,4,서울특별시,마포구,187649.0,211.0,21607.0
2019,4,서울특별시,서대문구,154282.0,211.0,21827.0
2019,4,서울특별시,서초구,181105.0,250.0,29882.0
2019,4,서울특별시,성동구,141879.0,233.0,24211.0
2019,4,서울특별시,성북구,208597.0,220.0,23306.0
2019,4,서울특별시,송파구,280582.0,240.0,25947.0
2019,4,서울특별시,양천구,184382.0,243.0,25771.0
2019,4,서울특별시,영등포구,196375.0,205.0,20675.0
2019,4,서울특별시,용산구,119934.0,223.0,25584.0
2019,4,서울특별시,은평구,218515.0,219.0,23614.0
2019,4,서울특별시,종로구,85579.0,192.0,21576.0
2019,4,서울특별시,중구,70571.0,203.0,21254.0
2019,4,서울특별시,중랑구,187953.0,208.0,21057.0
2019,5,서울특별시,강남구,254977.0,222.0,24423.0
2019,5,서울특별시,강동구,190189.0,197.0,19640.0
2019,5,서울특별시,강북구,154241.0,188.0,17931.0
2019,5,서울특별시,강서구,274745.0,197.0,19143.0
2019,5,서울특별시,관악구,295477.0,159.0,14363.0
2019,5,서울특별시,광진구,181920.0,179.0,17885.0
2019,5,서울특별시,구로구,201201.0,198.0,18919.0
2019,5,서울특별시,금천구,124892.0,181.0,16875.0
2019,5,서울특별시,노원구,222238.0,216.0,19297.0
2019,5,서울특별시,도봉구,146739.0,212.0,20191.0
2019,5,서울특별시,동대문구,185468.0,185.0,17614.0
2019,5,서울특별시,동작구,196612.0,186.0,18074.0
2019,5,서울특별시,마포구,188731.0,194.0,18979.0
2019,5,서울특별시,서대문구,154258.0,198.0,19508.0
2019,5,서울특별시,서초구,180949.0,237.0,27488.0
2019,5,서울특별시,성동구,141657.0,216.0,21372.0
2019,5,서울특별시,성북구,208662.0,205.0,20576.0
2019,5,서울특별시,송파구,280675.0,223.0,23132.0
2019,5,서울특별시,양천구,185984.0,226.0,22916.0
2019,5,서울특별시,영등포구,196851.0,192.0,18643.0
2019,5,서울특별시,용산구,120375.0,209.0,23112.0
2019,5,서울특별시,은평구,218557.0,204.0,20734.0
2019,5,서울특별시,종로구,85579.0,177.0,18989.0
2019,5,서울특별시,중구,70565.0,191.0,19222.0
2019,5,서울특별시,중랑구,188369.0,193.0,18542.0
2019,6,서울특별시,강남구,255061.0,235.0,26847.0
2019,6,서울특별시,강동구,192744.0,202.0,20657.0
2019,6,서울특별시,강북구,155297.0,191.0,18308.0
2019,6,서울특별시,강서구,274931.0,203.0,19837.0
2019,6,서울특별시,관악구,295566.0,166.0,15252.0
2019,6,서울특별시,광진구,182054.0,188.0,19332.0
2019,6,서울특별시,구로구,201512.0,201.0,19489.0
2019,6,서울특별시,금천구,125586.0,185.0,17442.0
2019,6,서울특별시,노원구,223113.0,220.0,19840.0
2019,6,서울특별시,도봉구,146843.0,216.0,20729.0
2019,6,서울특별시,동대문구,185605.0,195.0,18992.0
2019,6,서울특별시,동작구,197771.0,194.0,19235.0
2019,6,서울특별시,마포구,188944.0,207.0,21037.0
2019,6,서울특별시,서대문구,154200.0,206.0,20662.0
2019,6,서울특별시,서초구,180819.0,250.0,30148.0
2019,6,서울특별시,성동구,141652.0,225.0,22832.0
2019,6,서울특별시,성북구,208569.0,210.0,21475.0
2019,6,서울특별시,송파구,280593.0,233.0,24820.0
2019,6,서울특별시,양천구,186044.0,230.0,23748.0
2019,6,서울특별시,영등포구,197214.0,199.0,19726.0
2019,6,서울특별시,용산구,120428.0,221.0,25707.0
2019,6,서울특별시,은평구,218359.0,208.0,21416.0
2019,6,서울특별시,종로구,85674.0,185.0,20256.0
2019,6,서울특별시,중구,70587.0,201.0,20871.0
2019,6,서울특별시,중랑구,188524.0,197.0,19224.0
2019,8,서울특별시,전체,4677003.0,308.0,35502.0
2019,9,서울특별시,전체,4686246.0,261.0,28926.0
2019,10,서울특별시,전체,4689110.0,207.0,20986.0
2019,11,서울특별시,전체,4696180.0,208.0,21278.0
2019,12,서울특별시,전체,4700507.0,220.0,23309.0
2019,8,서울특별시,강남구,255079.0,369.0,50854.0
2019,8,서울특별시,강동구,197120.0,300.0,33978.0
2019,8,서울특별시,강북구,155291.0,277.0,28911.0
2019,8,서울특별시,강서구,275501.0,300.0,32582.0
2019,8,서울특별시,관악구,296614.0,245.0,24996.0
2019,8,서울특별시,광진구,182571.0,287.0,34147.0
2019,8,서울특별시,구로구,202358.0,299.0,31538.0
2019,8,서울특별시,금천구,125789.0,272.0,28578.0
2019,8,서울특별시,노원구,223241.0,316.0,30250.0
2019,8,서울특별시,도봉구,146939.0,313.0,32093.0
2019,8,서울특별시,동대문구,185558.0,286.0,30246.0
2019,8,서울특별시,동작구,198995.0,289.0,32061.0
2019,8,서울특별시,마포구,190343.0,316.0,37231.0
2019,8,서울특별시,서대문구,155698.0,302.0,33938.0
2019,8,서울특별시,서초구,180788.0,393.0,57427.0
2019,8,서울특별시,성동구,141311.0,331.0,37259.0
2019,8,서울특별시,성북구,209505.0,298.0,32628.0
2019,8,서울특별시,송파구,282620.0,343.0,41162.0
2019,8,서울특별시,양천구,186327.0,339.0,39158.0
2019,8,서울특별시,영등포구,198412.0,300.0,33961.0
2019,8,서울특별시,용산구,120501.0,349.0,51052.0
2019,8,서울특별시,은평구,220651.0,301.0,34040.0
2019,8,서울특별시,종로구,85783.0,279.0,35336.0
2019,8,서울특별시,중구,70643.0,309.0,38058.0
2019,8,서울특별시,중랑구,189365.0,291.0,31244.0
2019,9,서울특별시,강남구,255116.0,293.0,36736.0
